City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Air_quality
Patna,6/25/2019,58.89,100.95,13.31,130.09,41.76,17.82,1.21,36.54,72.63,1.15,5.89,4.16,93.0,Satisfactory
Patna,6/26/2019,51.05,100.95,19.02,100.42,49.58,17.82,1.31,40.78,65.37,1.25,6.97,5.61,115.0,Moderate
Patna,6/27/2019,38.19,100.95,10.86,81.67,27.73,17.82,1.7,38.27,68.62,0.94,5.47,4.12,111.0,Moderate
Patna,6/28/2019,48.72,100.95,14.0,110.8,37.19,17.82,1.87,42.05,66.63,1.11,6.3,4.47,150.0,Moderate
Patna,6/29/2019,47.26,100.95,10.32,96.32,31.22,17.82,1.47,40.25,61.99,1.19,6.85,4.78,117.0,Moderate
Patna,6/30/2019,46.94,100.95,14.29,64.57,25.39,17.82,1.24,41.75,44.53,1.22,6.68,4.4,93.0,Satisfactory
Patna,7/1/2019,52.42,100.95,27.94,40.5,27.46,17.82,1.98,39.05,45.34,1.62,8.88,7.26,113.0,Moderate
Patna,7/2/2019,26.54,100.95,13.98,37.12,18.09,17.82,1.31,38.73,33.92,1.42,8.77,7.07,106.0,Moderate
Patna,7/3/2019,28.36,100.95,9.7,29.2,13.45,17.82,1.29,39.41,37.78,1.28,7.85,6.32,91.0,Satisfactory
Patna,7/4/2019,30.29,100.95,8.13,17.13,9.37,17.82,1.33,40.41,41.17,1.25,7.66,5.94,92.0,Satisfactory
Patna,7/5/2019,38.58,100.95,26.85,58.34,41.43,17.82,1.38,38.71,47.56,1.44,8.08,6.06,101.0,Moderate
Patna,7/6/2019,28.35,100.95,24.1,72.32,33.35,17.82,1.26,38.72,48.25,1.27,7.53,5.54,93.0,Satisfactory
Patna,7/7/2019,21.55,100.95,25.67,55.05,29.84,17.82,1.15,41.43,50.11,1.02,6.15,4.52,84.0,Satisfactory
Patna,7/8/2019,31.08,100.95,22.68,67.18,31.15,17.82,1.35,42.36,50.54,1.21,6.89,5.3,96.0,Satisfactory
Patna,7/9/2019,25.31,100.95,23.9,59.3,29.84,17.82,1.38,40.71,54.37,1.17,7.24,5.41,101.0,Moderate
Patna,7/10/2019,22.25,100.95,7.8,42.71,15.78,17.82,0.78,39.39,55.5,0.81,5.2,3.81,87.0,Satisfactory
Patna,7/11/2019,22.96,100.95,11.72,37.84,24.83,17.82,0.7,45.34,52.73,0.58,3.8,2.89,78.0,Satisfactory
Patna,7/12/2019,34.54,100.95,19.44,64.18,28.42,17.82,1.24,42.24,35.66,1.08,6.62,4.78,79.0,Satisfactory
Patna,7/13/2019,27.84,100.95,17.07,56.03,28.32,17.82,0.92,39.76,37.84,0.93,5.52,4.12,83.0,Satisfactory
Patna,7/14/2019,27.66,100.95,5.47,45.62,15.13,17.82,0.9,41.62,26.32,0.66,4.73,2.4,69.0,Satisfactory
Patna,7/15/2019,37.65,100.95,10.85,63.5,23.04,17.82,1.48,40.31,26.21,0.92,5.49,3.75,91.0,Satisfactory
Patna,7/16/2019,39.99,100.95,19.91,69.44,30.06,17.82,1.95,42.77,33.6,1.34,7.82,5.57,107.0,Moderate
Patna,7/17/2019,39.48,100.95,9.32,25.18,12.18,17.82,1.65,42.33,40.94,1.22,7.78,5.51,108.0,Moderate
Patna,7/18/2019,45.33,100.95,10.7,17.48,11.02,17.82,2.08,44.1,55.89,1.25,7.08,5.22,106.0,Moderate
Patna,7/19/2019,45.33,100.95,9.19,25.74,12.24,17.82,1.94,39.09,54.92,1.35,7.51,5.47,112.0,Moderate
Patna,7/20/2019,38.89,100.95,10.59,15.83,10.52,17.82,1.77,42.95,35.35,1.22,6.97,5.37,104.0,Moderate
Patna,7/21/2019,35.29,100.95,6.06,16.08,7.83,17.82,1.58,45.66,42.55,1.09,6.16,4.62,100.0,Satisfactory
Patna,7/22/2019,40.72,100.95,8.58,29.4,19.66,17.82,1.46,39.44,46.39,1.14,6.47,4.62,109.0,Moderate
Patna,7/23/2019,41.09,100.95,20.1,73.0,31.1,17.82,1.07,50.11,48.39,1.07,6.18,4.31,102.0,Moderate
Patna,7/24/2019,32.74,100.95,7.12,37.66,14.08,17.82,0.76,47.5,49.1,0.74,4.59,3.18,85.0,Satisfactory
Patna,7/25/2019,28.02,100.95,4.56,32.94,11.29,17.82,0.65,48.65,55.26,0.71,4.19,2.89,83.0,Satisfactory
Patna,7/26/2019,37.96,100.95,13.16,45.64,19.8,17.82,1.13,50.26,53.29,1.14,6.5,4.35,103.0,Moderate
Patna,7/27/2019,24.6,100.95,11.42,26.21,13.71,17.82,1.05,48.63,55.79,1.0,6.23,4.39,108.0,Moderate
Patna,7/28/2019,19.6,100.95,8.07,24.2,11.16,17.82,0.85,46.38,50.14,0.87,5.69,3.61,93.0,Satisfactory
Patna,7/29/2019,21.78,100.95,9.59,23.23,11.84,17.82,1.02,47.08,46.57,0.97,6.41,4.38,90.0,Satisfactory
Patna,7/30/2019,24.54,100.95,7.3,20.1,9.63,17.82,1.08,50.09,53.02,1.03,6.94,4.98,95.0,Satisfactory
Patna,7/31/2019,27.05,100.95,6.02,17.07,8.08,17.82,1.04,48.48,60.18,1.02,6.3,4.4,94.0,Satisfactory
Patna,8/1/2019,35.84,100.95,7.17,16.74,8.69,17.82,1.34,50.54,72.16,1.16,7.14,4.9,96.0,Satisfactory
Patna,8/2/2019,37.57,100.95,7.76,12.53,7.96,17.82,1.37,51.84,79.81,1.22,7.75,5.68,102.0,Moderate
Patna,8/3/2019,31.88,100.95,6.91,13.6,7.71,17.82,1.32,49.81,69.47,1.35,8.22,6.43,120.0,Moderate
Patna,8/4/2019,31.26,100.95,5.45,13.09,6.69,17.82,1.11,49.05,55.96,1.03,6.69,4.8,101.0,Moderate
Patna,8/5/2019,38.7,100.95,31.73,41.05,36.34,17.82,1.6,46.54,52.84,1.48,8.69,6.92,106.0,Moderate
Patna,8/6/2019,35.82,100.95,31.65,73.18,38.16,17.82,2.22,47.05,57.34,1.36,8.53,7.13,145.0,Moderate
Patna,8/7/2019,21.87,100.95,16.8,46.8,22.31,17.82,1.77,44.93,70.01,1.11,8.6,6.76,109.0,Moderate
Patna,8/8/2019,14.27,100.95,31.98,72.69,35.03,17.82,1.74,45.77,45.29,1.13,8.05,5.32,124.0,Moderate
Patna,8/9/2019,23.56,100.95,35.62,73.73,40.7,17.82,2.12,47.81,55.99,1.13,7.72,5.5,112.0,Moderate
Patna,8/10/2019,31.5,100.95,27.48,79.95,37.37,17.82,2.02,48.63,53.86,1.07,7.2,5.47,116.0,Moderate
Patna,8/11/2019,36.64,100.95,23.31,69.91,32.25,17.82,2.14,46.88,52.47,1.19,7.49,4.95,116.0,Moderate
Patna,8/12/2019,29.67,100.95,14.42,56.68,23.43,17.82,1.8,46.27,61.11,0.89,5.88,4.02,148.0,Moderate
Patna,8/13/2019,18.34,100.95,21.78,46.85,25.35,17.82,1.91,50.74,47.51,1.09,7.34,5.33,121.0,Moderate
Patna,8/14/2019,21.73,100.95,25.79,44.17,30.15,17.82,1.34,36.43,46.23,1.13,7.22,5.43,103.0,Moderate
Patna,8/15/2019,29.84,100.95,12.27,37.9,17.26,17.82,1.14,47.15,47.99,1.1,6.89,4.96,90.0,Satisfactory
Patna,8/16/2019,28.04,100.95,12.3,28.46,14.84,17.82,1.44,50.33,54.32,1.18,7.27,5.31,96.0,Satisfactory
Patna,8/17/2019,39.24,100.95,8.71,23.98,11.49,17.82,1.51,51.44,55.98,1.4,8.63,6.86,100.0,Satisfactory
Patna,8/18/2019,42.17,100.95,9.99,13.31,9.51,17.82,1.56,47.16,58.74,1.41,8.35,6.22,101.0,Moderate
Patna,8/19/2019,28.88,100.95,9.86,13.42,9.46,17.82,1.65,49.93,58.24,1.44,8.68,6.9,122.0,Moderate
Patna,8/20/2019,43.26,100.95,11.44,19.48,11.99,17.82,1.85,50.15,51.6,1.61,9.54,7.81,113.0,Moderate
Patna,8/21/2019,41.19,100.95,9.25,15.58,9.64,17.82,1.6,50.55,57.35,1.48,8.94,7.16,107.0,Moderate
Patna,8/22/2019,46.77,100.95,10.61,14.76,10.26,17.82,1.66,50.2,83.8,1.67,10.1,8.17,126.0,Moderate
Patna,8/23/2019,34.23,100.95,4.95,11.16,5.89,17.82,0.98,49.91,43.71,1.2,7.27,5.61,86.0,Satisfactory
Patna,8/24/2019,24.31,100.95,32.29,26.56,31.8,17.82,1.16,48.39,45.82,1.23,7.77,5.78,92.0,Satisfactory
Patna,8/25/2019,25.84,100.95,23.71,57.14,29.18,17.82,1.17,49.99,50.92,1.16,7.54,5.38,93.0,Satisfactory
Patna,8/26/2019,42.28,100.95,35.98,81.22,42.86,17.82,1.75,50.99,49.24,1.44,8.94,7.05,114.0,Moderate
Patna,8/27/2019,34.9,100.95,25.05,65.26,32.09,17.82,1.38,51.05,44.39,1.26,8.18,6.19,108.0,Moderate
Patna,8/28/2019,47.01,100.95,11.78,43.94,18.53,17.82,1.3,51.21,49.99,1.25,7.58,5.75,92.0,Satisfactory
Patna,8/29/2019,47.0,100.95,17.67,24.8,17.15,17.82,1.89,49.11,67.37,1.49,8.92,7.89,107.0,Moderate
Patna,8/30/2019,49.88,100.95,12.05,20.29,12.56,17.82,1.97,51.37,85.47,1.52,9.12,7.46,115.0,Moderate
Patna,8/31/2019,52.66,100.95,6.39,16.81,8.23,17.82,1.25,55.2,97.86,1.24,7.4,5.44,144.0,Moderate
Patna,9/1/2019,53.19,100.95,4.94,9.02,5.33,17.82,0.91,55.14,142.3,1.08,6.0,4.29,200.0,Moderate
Patna,9/2/2019,46.19,100.95,59.67,118.9,66.99,17.82,2.61,55.33,82.8,1.77,11.83,9.48,87.0,Satisfactory
Patna,9/3/2019,41.09,100.95,30.6,84.38,40.43,17.82,1.46,54.16,102.6,1.34,8.19,6.15,155.0,Moderate
Patna,9/4/2019,36.88,100.95,33.2,75.3,39.64,17.82,1.25,57.88,91.09,1.21,7.85,6.07,135.0,Moderate
Patna,9/5/2019,36.84,100.95,39.71,76.49,45.22,17.82,1.16,52.9,52.72,1.26,8.04,6.41,103.0,Moderate
Patna,9/6/2019,37.17,100.95,28.89,74.28,36.76,17.82,1.26,38.81,64.06,1.17,7.48,5.45,138.0,Moderate
Patna,9/7/2019,36.3,100.95,23.48,63.46,30.69,17.82,1.07,41.28,67.47,1.09,6.82,5.23,179.0,Moderate
Patna,9/8/2019,33.21,100.95,18.34,53.07,24.87,17.82,0.83,47.75,80.95,0.91,5.88,3.84,160.0,Moderate
Patna,9/9/2019,50.64,100.95,27.76,65.89,33.91,17.82,1.32,52.82,116.51,1.18,6.95,5.38,181.0,Moderate
Patna,9/10/2019,50.89,100.95,19.31,73.32,30.71,17.82,1.32,55.74,30.89,2.0,10.05,6.74,98.0,Satisfactory
Patna,9/11/2019,53.94,100.95,43.03,78.9,46.51,17.82,1.67,43.62,30.89,14.67,56.73,62.9,109.0,Moderate
Patna,9/12/2019,31.61,100.95,23.31,61.76,30.12,17.82,1.01,46.06,30.89,15.47,67.03,53.19,98.0,Satisfactory
Patna,9/13/2019,35.74,100.95,32.53,61.48,35.64,17.82,0.8,45.57,30.89,15.99,65.43,60.4,72.0,Satisfactory
Patna,9/14/2019,42.49,100.95,28.02,76.49,36.8,17.82,1.89,46.24,30.89,16.92,70.06,64.5,68.0,Satisfactory
Patna,9/15/2019,52.05,100.95,22.29,72.68,32.34,17.82,1.25,45.51,30.89,8.88,34.79,29.18,94.0,Satisfactory
Patna,9/16/2019,52.86,100.95,27.63,75.52,36.32,17.82,1.47,46.72,30.89,10.46,38.51,38.85,109.0,Moderate
Patna,9/17/2019,43.77,100.95,25.13,57.04,33.14,17.82,1.35,48.27,30.89,8.68,34.08,30.21,105.0,Moderate
Patna,9/18/2019,28.09,100.95,37.39,70.15,40.86,17.82,2.61,55.29,30.89,8.51,37.23,39.22,102.0,Moderate
Patna,9/19/2019,40.15,100.95,38.5,75.95,43.03,17.82,2.04,53.62,30.89,10.29,42.96,44.33,114.0,Moderate
Patna,9/20/2019,46.77,100.95,32.86,75.07,50.24,17.82,1.53,52.74,30.89,8.99,36.85,34.57,101.0,Moderate
Patna,9/21/2019,47.3,100.95,38.97,87.01,46.18,17.82,1.66,48.44,30.89,9.81,40.05,40.39,109.0,Moderate
Patna,9/22/2019,36.47,100.95,24.98,65.54,32.13,17.82,1.19,46.92,30.89,8.14,34.17,28.63,95.0,Satisfactory
Patna,9/23/2019,50.3,100.95,27.85,84.54,38.78,17.82,1.58,49.13,30.89,10.78,41.13,38.34,97.0,Satisfactory
Patna,9/24/2019,47.28,100.95,23.78,66.1,31.56,17.82,1.16,49.37,30.89,8.09,32.54,27.24,97.0,Satisfactory
Patna,9/25/2019,27.46,100.95,22.0,39.59,23.6,17.82,0.79,46.43,30.89,0.0,0.0,0.0,72.0,Satisfactory
Patna,9/26/2019,29.0,100.95,16.55,31.88,18.3,17.82,0.77,46.68,30.89,0.0,0.0,0.0,65.0,Satisfactory
Patna,9/27/2019,28.33,100.95,13.44,24.5,14.5,17.82,0.89,46.41,30.89,0.0,0.0,0.0,70.0,Satisfactory
Patna,9/28/2019,20.58,100.95,7.44,15.2,8.34,17.82,0.54,47.0,30.89,0.0,0.0,0.0,69.0,Satisfactory
Patna,9/29/2019,20.74,100.95,5.49,13.35,6.78,17.82,0.47,47.79,30.89,0.0,0.0,0.0,60.0,Satisfactory
Patna,9/30/2019,27.64,100.95,7.43,15.0,8.39,17.82,0.88,49.61,30.89,0.0,0.0,0.0,70.0,Satisfactory
Patna,10/1/2019,31.0,100.95,33.68,46.08,35.97,17.82,1.24,54.38,30.89,0.98,2.85,0.82,87.0,Satisfactory
Patna,10/2/2019,45.73,100.95,18.73,63.18,27.73,17.82,1.04,61.27,30.89,0.98,2.85,0.82,85.0,Satisfactory
Patna,10/3/2019,50.6,100.95,16.28,51.14,23.13,17.82,1.17,58.14,30.89,0.98,2.85,0.82,94.0,Satisfactory
Patna,10/4/2019,47.01,100.95,32.08,62.46,39.01,17.82,1.5,54.38,30.89,0.98,2.85,0.82,105.0,Moderate
Patna,10/5/2019,65.32,100.95,28.39,85.02,39.17,17.82,1.8,52.3,30.89,0.98,2.85,0.82,114.0,Moderate
Patna,10/6/2019,66.62,100.95,13.4,49.98,21.07,17.82,1.39,48.63,30.89,0.98,2.85,0.82,119.0,Moderate
Patna,10/7/2019,49.6,100.95,5.21,24.74,9.56,17.82,1.36,46.43,30.89,0.98,2.85,0.82,124.0,Moderate
Patna,10/8/2019,52.22,100.95,10.15,21.83,24.3,17.82,0.93,9.12,30.89,0.98,2.85,0.82,124.0,Moderate
Patna,10/9/2019,43.82,100.95,9.52,21.0,11.22,17.82,1.64,49.79,30.89,0.98,2.85,0.82,124.0,Moderate
Patna,10/10/2019,52.77,100.95,14.19,45.07,32.02,17.82,1.5,56.89,30.89,0.98,2.85,0.82,103.0,Moderate
Patna,10/11/2019,59.78,100.95,14.61,60.23,24.47,17.82,1.49,57.73,41.63,0.98,2.85,0.82,107.0,Moderate
Patna,10/12/2019,63.01,100.95,11.03,50.2,19.69,17.82,1.71,58.81,45.64,0.98,2.85,0.82,107.0,Moderate
Patna,10/13/2019,75.29,100.95,6.5,27.74,11.14,17.82,1.09,59.63,28.21,0.98,2.85,0.82,120.0,Moderate
Patna,10/14/2019,86.29,100.95,23.56,41.38,25.01,17.82,4.14,60.58,29.83,0.98,2.85,0.82,124.0,Moderate
Patna,10/15/2019,89.38,100.95,26.73,30.85,24.2,17.82,2.93,57.14,36.0,0.98,2.85,0.82,185.0,Moderate
Patna,10/16/2019,107.92,100.95,26.33,24.57,22.33,17.82,3.29,58.25,31.98,0.98,2.85,0.82,225.0,Poor
Patna,10/17/2019,130.74,100.95,16.0,24.34,16.01,17.82,2.88,60.34,39.02,28.55,123.36,170.37,299.0,Poor
Patna,10/18/2019,145.0,100.95,48.0,36.81,43.66,17.82,2.67,55.87,41.52,22.83,82.66,105.76,313.0,Very Poor
Patna,10/19/2019,126.19,100.95,12.1,46.95,19.48,17.82,0.96,73.04,70.63,15.27,56.29,59.13,314.0,Very Poor
Patna,10/20/2019,75.27,100.95,7.45,21.08,9.97,17.82,1.25,72.53,57.61,12.14,42.41,38.5,204.0,Poor
Patna,10/21/2019,144.86,100.95,5.12,14.51,6.67,17.82,1.19,69.45,64.78,10.71,31.7,24.54,237.0,Poor
Patna,10/22/2019,138.71,100.95,4.61,26.61,13.23,17.82,1.23,53.8,86.75,11.58,31.21,21.88,329.0,Very Poor
Patna,10/23/2019,144.21,100.95,7.94,27.71,11.99,17.82,1.59,51.61,68.19,16.28,50.96,46.74,308.0,Very Poor
Patna,10/24/2019,134.29,100.95,9.14,18.27,10.0,17.82,1.69,52.31,64.03,15.62,52.85,41.88,330.0,Very Poor
Patna,10/25/2019,56.25,100.95,9.26,14.24,9.3,17.82,0.96,51.41,60.76,11.29,45.26,41.68,163.0,Moderate
Patna,10/26/2019,53.88,100.95,7.07,12.5,7.47,17.82,0.69,51.98,59.31,10.29,36.59,30.37,113.0,Moderate
Patna,10/27/2019,136.29,100.95,7.21,11.68,7.35,17.82,0.87,72.29,60.14,11.56,29.44,21.36,160.0,Moderate
Patna,10/28/2019,268.5,100.95,11.24,27.94,14.11,17.82,1.59,62.87,67.57,16.1,46.61,40.25,408.0,Severe
Patna,10/29/2019,202.96,100.95,18.22,26.12,17.68,17.82,2.17,69.38,63.16,17.09,53.86,50.18,364.0,Very Poor
Patna,10/30/2019,191.01,100.95,21.07,24.33,19.08,17.82,2.29,60.47,61.18,18.94,69.14,73.39,364.0,Very Poor
Patna,10/31/2019,175.6,100.95,15.18,22.88,15.13,17.82,1.69,67.27,71.28,15.54,50.15,45.97,346.0,Very Poor
Patna,11/1/2019,241.85,100.95,16.92,23.4,16.21,17.82,2.95,68.51,63.67,14.52,43.35,39.44,356.0,Very Poor
Patna,11/2/2019,277.48,100.95,20.09,19.97,17.36,17.82,2.76,61.83,52.53,13.94,39.51,39.05,425.0,Severe
Patna,11/3/2019,271.56,100.95,12.6,20.2,12.88,17.82,2.2,66.6,72.26,11.08,28.82,19.9,419.0,Severe
Patna,11/4/2019,232.45,100.95,11.56,20.68,12.37,17.82,1.79,64.74,86.33,9.04,22.54,13.93,395.0,Very Poor
Patna,11/5/2019,248.06,100.95,14.75,21.94,14.63,17.82,2.11,64.97,68.85,9.93,29.16,24.93,416.0,Severe
Patna,11/6/2019,181.24,100.95,14.68,23.49,14.99,17.82,1.76,66.24,91.81,8.52,26.35,24.03,349.0,Very Poor
Patna,11/7/2019,181.71,100.95,22.69,23.75,19.75,17.82,2.43,64.57,78.19,10.99,37.79,43.15,346.0,Very Poor
Patna,11/8/2019,202.0,100.95,28.08,20.49,22.23,17.82,2.61,66.01,51.07,13.14,48.66,58.56,367.0,Very Poor
Patna,11/9/2019,126.4,100.95,45.64,67.53,44.34,17.82,1.62,57.23,43.33,10.17,38.1,41.3,328.0,Very Poor
Patna,11/10/2019,101.6,100.95,49.57,99.05,55.73,17.82,1.35,55.44,53.98,8.19,31.14,32.14,265.0,Poor
Patna,11/11/2019,129.03,100.95,25.06,95.33,39.18,17.82,0.86,62.79,86.13,7.09,21.75,17.4,282.0,Poor
Patna,11/12/2019,158.7,100.95,67.77,121.62,72.61,17.82,1.99,62.22,90.88,9.3,31.95,35.88,309.0,Very Poor
Patna,11/13/2019,233.2,100.95,79.64,113.8,75.81,17.82,1.95,72.33,77.64,12.3,41.17,46.92,358.0,Very Poor
Patna,11/14/2019,218.57,100.95,77.88,107.39,74.46,17.82,2.12,65.75,73.26,11.99,43.06,48.29,396.0,Very Poor
Patna,11/15/2019,157.47,100.95,58.07,91.54,58.93,17.82,1.79,57.33,77.31,9.58,32.12,30.48,349.0,Very Poor
Patna,11/16/2019,135.94,100.95,47.3,83.98,49.82,17.82,1.45,62.93,77.82,8.0,24.78,20.98,316.0,Very Poor
Patna,11/17/2019,153.46,100.95,37.59,86.38,45.18,17.82,1.47,50.06,111.09,5.11,14.66,10.36,319.0,Very Poor
Patna,11/18/2019,143.66,100.95,38.84,79.08,43.74,17.82,1.6,41.97,76.54,5.59,16.85,13.79,325.0,Very Poor
Patna,11/19/2019,140.54,100.95,72.99,91.57,67.99,17.82,2.02,37.05,77.39,6.24,21.14,21.42,311.0,Very Poor
Patna,11/20/2019,164.05,100.95,82.15,78.77,75.24,17.82,1.69,37.69,63.54,6.05,21.41,19.08,334.0,Very Poor
Patna,11/21/2019,179.12,100.95,38.35,75.13,59.19,17.82,2.55,15.09,56.33,2.32,8.08,8.63,332.0,Very Poor
Patna,11/22/2019,235.96,100.95,81.71,44.73,89.3,17.82,2.42,14.52,34.16,2.5,7.38,7.71,374.0,Very Poor
Patna,11/23/2019,257.38,100.95,52.63,46.43,65.89,17.82,1.71,16.08,59.98,2.25,5.79,5.16,403.0,Severe
Patna,11/24/2019,232.59,100.95,28.59,64.29,56.45,17.82,1.6,17.66,41.43,1.83,4.23,3.23,394.0,Very Poor
Patna,11/25/2019,264.9,100.95,50.25,51.54,67.31,17.82,2.4,14.41,13.49,2.62,7.7,7.43,400.0,Very Poor
Patna,11/26/2019,301.39,100.95,35.16,42.23,50.29,17.82,1.68,12.56,21.67,2.68,7.38,7.02,422.0,Severe
Patna,11/27/2019,287.55,100.95,45.18,37.27,56.54,17.82,1.63,16.41,18.66,2.69,7.67,7.95,435.0,Severe
Patna,11/28/2019,209.27,100.95,94.66,56.21,106.91,17.82,2.21,19.22,16.12,2.67,8.32,9.26,403.0,Severe
Patna,11/29/2019,241.26,100.95,96.24,71.73,112.23,17.82,1.89,14.84,31.69,5.77,19.04,17.3,378.0,Very Poor
Patna,11/30/2019,145.94,100.95,26.18,67.59,57.23,17.82,1.32,13.81,17.68,2.12,6.95,5.61,358.0,Very Poor
Patna,12/1/2019,140.88,100.95,28.19,64.53,57.24,17.82,1.27,11.14,17.9,1.87,5.53,3.88,315.0,Very Poor
Patna,12/2/2019,208.02,100.95,68.77,79.12,98.01,17.82,2.04,13.62,27.51,2.5,7.3,6.47,334.0,Very Poor
Patna,12/3/2019,216.25,100.95,55.38,79.39,87.26,17.82,2.15,13.35,34.16,2.54,7.18,6.9,375.0,Very Poor
Patna,12/4/2019,234.11,100.95,95.41,78.46,119.3,17.82,2.9,13.77,22.43,3.08,9.22,9.91,381.0,Very Poor
Patna,12/5/2019,271.84,100.95,67.51,52.12,82.61,17.82,3.13,17.1,22.44,3.48,10.62,11.82,404.0,Severe
Patna,12/6/2019,241.46,100.95,34.33,17.67,37.31,17.82,3.31,13.75,15.8,3.34,10.52,12.26,420.0,Severe
Patna,12/7/2019,153.67,100.95,40.56,26.29,46.84,17.82,1.79,11.9,13.23,2.63,7.93,8.81,345.0,Very Poor
Patna,12/8/2019,150.79,100.95,40.99,45.43,57.49,17.82,0.81,13.34,20.05,2.19,6.7,6.75,324.0,Very Poor
Patna,12/9/2019,211.92,100.95,39.64,23.76,44.86,17.82,2.55,12.3,20.21,2.87,8.62,9.04,348.0,Very Poor
Patna,12/10/2019,222.8,100.95,30.79,25.21,38.43,17.82,2.3,12.6,19.69,2.68,8.41,8.79,376.0,Very Poor
Patna,12/11/2019,262.2,100.95,49.5,38.01,60.46,17.82,2.91,12.47,18.71,2.92,9.08,9.78,397.0,Very Poor
Patna,12/12/2019,243.08,100.95,22.68,24.43,31.44,17.82,2.08,10.48,23.65,2.54,7.4,7.42,406.0,Severe
Patna,12/13/2019,153.66,100.95,8.84,13.97,14.62,17.82,1.06,13.99,20.57,1.74,4.69,4.1,361.0,Very Poor
Patna,12/14/2019,115.75,100.95,10.06,10.64,13.84,17.82,1.46,7.91,25.28,1.82,6.15,6.22,312.0,Very Poor
Patna,12/15/2019,172.06,100.95,15.85,10.88,18.67,17.82,1.74,6.41,14.8,2.08,6.44,5.64,322.0,Very Poor
Patna,12/16/2019,165.12,100.95,10.9,9.47,13.89,17.82,1.66,8.45,14.24,1.81,4.87,4.51,331.0,Very Poor
Patna,12/17/2019,147.88,100.95,8.46,8.95,11.64,17.82,1.2,9.23,42.24,1.77,4.89,4.3,340.0,Very Poor
Patna,12/18/2019,123.38,100.95,8.53,9.09,11.77,17.82,0.93,12.14,16.82,2.56,7.68,7.11,305.0,Very Poor
Patna,12/19/2019,196.64,100.95,14.65,26.12,25.76,17.82,1.42,11.67,10.94,3.14,7.4,5.33,310.0,Very Poor
Patna,12/20/2019,229.94,100.95,10.15,21.83,24.3,17.82,1.92,8.87,15.06,3.3,7.61,6.29,362.0,Very Poor
Patna,12/21/2019,273.62,100.95,10.15,21.83,24.3,17.82,2.14,8.6,18.34,3.79,7.54,6.22,412.0,Severe
Patna,12/22/2019,354.05,100.95,10.15,21.83,24.3,17.82,3.58,9.85,16.59,4.38,10.59,10.24,462.0,Severe
Patna,12/23/2019,290.28,100.95,10.15,21.83,24.3,17.82,3.1,14.46,30.81,3.77,8.66,8.17,443.0,Severe
Patna,12/24/2019,242.58,158.08,8.62,42.92,47.85,49.8,2.75,10.66,33.28,3.79,8.3,8.14,449.0,Severe
Patna,12/25/2019,151.31,198.02,21.11,31.33,43.25,49.83,1.47,8.33,14.76,2.84,1.49,4.32,336.0,Very Poor
Patna,12/26/2019,123.41,165.55,19.81,22.25,39.17,45.5,1.2,8.66,17.65,2.68,1.24,3.45,288.0,Poor
Patna,12/27/2019,124.26,161.09,18.73,34.37,49.02,39.66,1.13,7.04,16.89,2.19,1.02,2.52,256.0,Poor
Patna,12/28/2019,164.46,209.11,19.61,32.19,49.18,32.82,1.38,7.62,11.68,3.89,0.98,3.33,298.0,Poor
Patna,12/29/2019,161.92,208.07,20.62,29.77,48.57,25.25,1.42,8.13,13.67,3.2,0.87,2.85,331.0,Very Poor
Patna,12/30/2019,188.15,232.98,31.1,34.5,64.26,27.59,1.81,8.64,13.74,3.23,1.38,3.35,333.0,Very Poor
Patna,12/31/2019,195.81,246.0,46.5,36.69,82.49,28.8,2.41,7.45,15.66,4.76,1.74,4.59,364.0,Very Poor
Patna,1/1/2020,214.23,271.06,45.23,36.74,81.09,27.28,2.71,7.99,16.47,4.49,2.17,5.32,364.0,Very Poor
Patna,1/2/2020,207.2,269.1,46.55,35.29,78.83,31.46,3.03,9.22,16.96,7.08,3.16,7.18,372.0,Very Poor
Patna,1/3/2020,150.5,193.93,40.49,31.59,70.31,33.33,2.17,8.14,16.89,5.51,2.37,5.47,356.0,Very Poor
Patna,1/4/2020,79.29,102.93,48.39,25.79,73.4,29.47,1.62,8.45,9.87,2.69,1.24,4.59,205.0,Poor
Patna,1/5/2020,76.02,106.78,29.64,23.89,52.81,26.89,1.37,8.12,15.59,2.48,0.82,3.64,183.0,Moderate
Patna,1/6/2020,116.68,158.66,27.94,31.45,58.67,32.81,1.84,7.49,21.47,3.29,1.15,3.88,184.0,Moderate
Patna,1/7/2020,169.64,234.58,49.98,35.42,84.61,34.62,2.41,7.14,17.36,3.8,1.34,4.84,306.0,Very Poor
Patna,1/8/2020,172.07,236.51,54.75,32.84,86.53,30.9,2.45,8.47,18.56,4.17,1.47,5.06,349.0,Very Poor
Patna,1/9/2020,106.68,120.41,36.27,27.17,62.86,28.47,1.31,7.87,19.29,3.14,0.93,3.75,280.0,Poor
Patna,1/10/2020,85.02,104.32,38.4,26.64,64.39,30.55,1.79,7.98,12.28,1.53,0.86,3.48,220.0,Poor
Patna,1/11/2020,86.04,108.41,39.04,35.09,73.54,28.22,2.43,7.72,15.8,1.59,0.89,3.61,186.0,Moderate
Patna,1/12/2020,107.55,123.53,43.62,29.37,71.96,32.08,2.64,7.34,17.59,2.06,0.94,3.55,202.0,Poor
Patna,1/13/2020,149.01,130.51,64.44,33.01,91.2,19.65,3.65,11.17,11.03,3.05,1.11,4.42,223.0,Poor
